"age","sex","province","education","religion","income_before_tax","vote_liberal","vote_conservative"
47,"Female","Quebec","High Education","NO","Upper Class",1,0
80,"Female","British Columbia","High Education","YES","Upper Class",0,1
72,"Female","Alberta","High Education","YES","Middle Class",NA,NA
78,"Female","Newfoundland and Labrador","High Education","YES","Middle Class",1,0
59,"Male","Quebec","Some Education","YES","Middle Class",NA,NA
76,"Female","Alberta","Some Education","YES","Middle Class",0,1
54,"Male","Alberta","Some Education","YES","Upper Class",0,0
60,"Female","Quebec","High Education","NO","Lower Class",NA,NA
67,"Female","Quebec","Some Education","YES","Middle Class",0,0
81,"Female","Quebec","High Education","NO","Middle Class",NA,NA
39,"Female","Quebec","High Education","YES","Upper Class",0,0
52,"Male","Alberta","High Education","YES","Middle Class",0,0
49,"Male","British Columbia","High Education","NO","Middle Class",0,1
29,"Male","Quebec","High Education","NO","Middle Class",0,0
77,"Female","Quebec","Some Education","YES","Middle Class",NA,NA
74,"Female","Quebec","Some Education","YES","Middle Class",1,0
40,"Female","Quebec","Some Education","YES","Middle Class",0,0
75,"Female","Quebec","High Education","NO","Middle Class",0,0
51,"Female","Quebec","Some Education","YES","Lower Class",0,1
48,"Male","Quebec","High Education","YES","Upper Class",0,1
62,"Male","Quebec","High Education","YES","Lower Class",0,0
54,"Female","Quebec","High Education","NO","Upper Class",NA,NA
32,"Female","Quebec","Some Education","NO","Upper Class",1,0
73,"Male","Ontario","Some Education","YES","Lower Class",NA,NA
74,"Male","New Brunswick","Some Education","YES","Middle Class",NA,NA
54,"Female","Quebec","Some Education","YES","Lower Class",1,0
69,"Male","Quebec","High Education","YES","Middle Class",1,0
64,"Female","Manitoba","Some Education","YES","Lower Class",1,0
67,"Male","Ontario","Some Education","YES","Lower Class",0,0
71,"Male","British Columbia","High Education","YES","Lower Class",0,1
35,"Female","Quebec","High Education","YES","Upper Class",0,1
38,"Female","British Columbia","Some Education","YES","Lower Class",NA,NA
27,"Male","Quebec","Some Education","NO","Lower Class",0,0
43,"Female","Quebec","High Education","YES","Upper Class",0,0
77,"Male","New Brunswick","Some Education","YES","Middle Class",NA,NA
46,"Male","Quebec","High Education","NO","Upper Class",NA,NA
76,"Female","British Columbia","Some Education","YES","Lower Class",0,1
76,"Female","Newfoundland and Labrador","Some Education","YES","Middle Class",NA,NA
33,"Female","Alberta","High Education","NO","Middle Class",NA,NA
41,"Male","Quebec","High Education","YES","Lower Class",0,0
63,"Female","Quebec","Some Education","YES","Lower Class",0,0
23,"Female","Manitoba","Some Education","NO","Lower Class",0,0
34,"Female","British Columbia","Some Education","YES","Middle Class",1,0
82,"Female","Quebec","High Education","YES","Upper Class",0,1
44,"Female","Manitoba","Some Education","YES","Middle Class",NA,NA
58,"Male","Manitoba","Some Education","YES","Middle Class",0,0
61,"Female","British Columbia","High Education","YES","Upper Class",0,1
67,"Male","Newfoundland and Labrador","Some Education","YES","Middle Class",1,0
58,"Female","British Columbia","Some Education","NO","Lower Class",0,0
52,"Male","Quebec","Some Education","YES","Upper Class",NA,NA
32,"Female","Manitoba","High Education","NO","Middle Class",0,0
18,"Female","Quebec","Some Education","YES","Middle Class",0,0
65,"Male","Alberta","Some Education","YES","Lower Class",1,0
33,"Male","Alberta","High Education","YES","Lower Class",0,0
64,"Female","Quebec","High Education","YES","Middle Class",0,1
34,"Male","Alberta","High Education","NO","Middle Class",0,0
34,"Female","Alberta","High Education","YES","Middle Class",1,0
41,"Female","Quebec","High Education","YES","Upper Class",0,1
29,"Female","British Columbia","High Education","YES","Middle Class",1,0
52,"Male","Quebec","Some Education","NO","Upper Class",0,1
55,"Female","British Columbia","Some Education","NO","Middle Class",NA,NA
21,"Female","Quebec","Some Education","YES","Lower Class",1,0
42,"Female","Ontario","Some Education","NO","Lower Class",1,0
45,"Male","British Columbia","Some Education","NO","Lower Class",0,0
44,"Male","British Columbia","Some Education","NO","Lower Class",0,0
40,"Female","Quebec","Some Education","YES","Lower Class",0,0
31,"Male","Quebec","High Education","YES","Lower Class",NA,NA
19,"Male","Quebec","Some Education","YES","Middle Class",0,0
83,"Female","Quebec","High Education","YES","Middle Class",NA,NA
66,"Male","Quebec","Some Education","YES","Middle Class",1,0
27,"Male","Quebec","High Education","NO","Middle Class",1,0
74,"Female","Quebec","Some Education","YES","Middle Class",0,1
20,"Male","Quebec","Some Education","YES","Middle Class",1,0
53,"Female","New Brunswick","Some Education","NO","Middle Class",0,1
51,"Female","Quebec","Some Education","NO","Middle Class",0,0
58,"Female","Quebec","Some Education","YES","Lower Class",0,1
80,"Female","British Columbia","Some Education","YES","Lower Class",0,0
83,"Male","Alberta","Some Education","YES","Lower Class",NA,NA
72,"Female","Alberta","High Education","NO","Middle Class",0,0
21,"Female","Quebec","Some Education","NO","Lower Class",0,0
20,"Male","Quebec","Some Education","NO","Middle Class",0,0
63,"Female","Manitoba","High Education","NO","Upper Class",1,0
68,"Male","Quebec","High Education","YES","Middle Class",0,0
49,"Male","Alberta","Some Education","NO","Lower Class",0,0
62,"Female","Alberta","Some Education","YES","Middle Class",0,1
57,"Male","Quebec","High Education","YES","Upper Class",1,0
39,"Female","Alberta","Some Education","NO","Middle Class",NA,NA
50,"Female","Quebec","Some Education","YES","Lower Class",0,0
29,"Male","New Brunswick","Some Education","NO","Lower Class",NA,NA
67,"Male","Ontario","High Education","NO","Middle Class",NA,NA
44,"Male","Newfoundland and Labrador","Some Education","YES","Middle Class",0,0
65,"Female","Quebec","High Education","YES","Upper Class",0,1
71,"Female","Quebec","High Education","YES","Lower Class",1,0
68,"Male","Quebec","Some Education","YES","Middle Class",0,0
28,"Female","Alberta","High Education","YES","Lower Class",1,0
40,"Male","Alberta","High Education","NO","Upper Class",NA,NA
19,"Male","Alberta","Some Education","YES","Lower Class",0,0
73,"Female","Alberta","High Education","YES","Upper Class",0,1
51,"Female","Manitoba","Some Education","YES","Middle Class",0,0
66,"Female","Quebec","High Education","YES","Upper Class",1,0
71,"Male","Alberta","High Education","YES","Upper Class",0,1
56,"Female","Alberta","Some Education","YES","Middle Class",NA,NA
77,"Male","Alberta","Some Education","YES","Middle Class",NA,NA
39,"Male","Alberta","Some Education","NO","Upper Class",0,0
51,"Male","Quebec","High Education","YES","Upper Class",0,0
35,"Female","Quebec","High Education","NO","Middle Class",1,0
63,"Female","Quebec","High Education","NO","Middle Class",0,0
23,"Female","Quebec","High Education","YES","Lower Class",0,0
54,"Male","Manitoba","High Education","NO","Middle Class",1,0
72,"Female","Quebec","High Education","YES","Middle Class",1,0
67,"Male","British Columbia","High Education","YES","Lower Class",1,0
67,"Female","Quebec","Some Education","YES","Lower Class",0,1
58,"Female","Ontario","High Education","YES","Lower Class",0,0
50,"Female","Quebec","Some Education","NO","Lower Class",0,1
51,"Female","Quebec","Some Education","NO","Upper Class",NA,NA
78,"Female","Quebec","High Education","YES","Middle Class",1,0
59,"Male","Quebec","Some Education","YES","Lower Class",NA,NA
43,"Female","Quebec","High Education","YES","Upper Class",0,0
51,"Male","Newfoundland and Labrador","Some Education","YES","Lower Class",1,0
73,"Male","Alberta","High Education","NO","Middle Class",NA,NA
53,"Male","Quebec","Some Education","YES","Middle Class",0,0
49,"Female","Alberta","High Education","YES","Middle Class",NA,NA
27,"Male","Manitoba","Low Education","YES","Middle Class",0,0
48,"Female","Quebec","High Education","YES","Middle Class",1,0
57,"Male","Quebec","High Education","YES","Upper Class",0,0
68,"Female","Quebec","High Education","YES","Upper Class",1,0
40,"Male","Newfoundland and Labrador","High Education","YES","Upper Class",0,1
32,"Male","Quebec","High Education","YES","Middle Class",1,0
58,"Male","Quebec","Some Education","YES","Middle Class",1,0
73,"Female","Quebec","High Education","YES","Upper Class",0,0
54,"Male","Alberta","High Education","YES","Upper Class",0,1
27,"Male","Quebec","High Education","NO","Upper Class",0,0
65,"Female","Alberta","Some Education","YES","Lower Class",0,0
35,"Female","British Columbia","Some Education","YES","Middle Class",NA,NA
43,"Female","Quebec","Some Education","YES","Upper Class",0,0
55,"Male","British Columbia","High Education","NO","Upper Class",0,0
71,"Male","Alberta","High Education","YES","Lower Class",0,0
26,"Female","Quebec","Some Education","YES","Middle Class",NA,NA
75,"Female","Quebec","Some Education","YES","Middle Class",1,0
64,"Male","Quebec","High Education","YES","Lower Class",NA,NA
27,"Male","Quebec","High Education","NO","Middle Class",0,0
60,"Male","British Columbia","Some Education","NO","Middle Class",0,0
71,"Male","Alberta","Some Education","YES","Middle Class",0,1
21,"Female","Quebec","Some Education","YES","Middle Class",NA,NA
23,"Male","Ontario","High Education","YES","Middle Class",0,0
61,"Female","Quebec","Some Education","YES","Middle Class",1,0
40,"Female","Ontario","High Education","YES","Upper Class",1,0
60,"Female","Alberta","High Education","YES","Upper Class",0,1
84,"Female","Quebec","High Education","YES","Middle Class",1,0
31,"Male","Quebec","Some Education","YES","Middle Class",0,0
79,"Male","British Columbia","High Education","YES","Lower Class",0,1
32,"Male","Ontario","High Education","YES","Middle Class",0,0
72,"Female","Quebec","High Education","YES","Middle Class",0,1
71,"Male","Quebec","Some Education","YES","Middle Class",1,0
46,"Female","Quebec","High Education","NO","Middle Class",1,0
56,"Female","Quebec","High Education","YES","Middle Class",NA,NA
71,"Male","Quebec","High Education","YES","Lower Class",1,0
63,"Female","Quebec","Some Education","YES","Middle Class",1,0
65,"Male","Quebec","High Education","YES","Middle Class",1,0
19,"Female","Quebec","Some Education","NO","Middle Class",NA,NA
66,"Female","Quebec","Some Education","YES","Middle Class",NA,NA
56,"Female","New Brunswick","Some Education","YES","Middle Class",NA,NA
39,"Female","Saskatchewan","Some Education","NO","Middle Class",0,0
29,"Male","Alberta","High Education","YES","Upper Class",0,0
61,"Male","Quebec","High Education","YES","Upper Class",0,0
55,"Female","Quebec","Some Education","YES","Upper Class",0,1
25,"Male","Quebec","High Education","YES","Middle Class",0,0
45,"Female","Quebec","Some Education","YES","Lower Class",NA,NA
64,"Female","Quebec","Some Education","YES","Middle Class",1,0
28,"Female","Quebec","Some Education","YES","Middle Class",0,0
76,"Male","British Columbia","High Education","YES","Middle Class",NA,NA
60,"Female","Alberta","High Education","YES","Upper Class",0,0
51,"Female","Quebec","High Education","YES","Middle Class",0,0
70,"Male","Quebec","Some Education","YES","Lower Class",1,0
76,"Male","Quebec","Some Education","YES","Lower Class",0,0
53,"Male","Quebec","High Education","YES","Upper Class",0,0
29,"Male","Quebec","High Education","NO","Middle Class",1,0
23,"Female","Quebec","Some Education","YES","Lower Class",NA,NA
57,"Male","Quebec","Some Education","YES","Upper Class",NA,NA
57,"Female","Manitoba","High Education","YES","Middle Class",0,0
26,"Male","Quebec","Some Education","YES","Lower Class",NA,NA
44,"Male","Quebec","High Education","YES","Middle Class",0,0
47,"Male","Alberta","Some Education","NO","Middle Class",NA,NA
58,"Female","Quebec","High Education","YES","Lower Class",0,1
36,"Male","British Columbia","Some Education","YES","Middle Class",NA,NA
45,"Male","Manitoba","Some Education","YES","Middle Class",NA,NA
29,"Female","Quebec","Some Education","YES","Middle Class",NA,NA
52,"Male","Quebec","Some Education","YES","Middle Class",0,0
31,"Male","British Columbia","High Education","YES","Middle Class",0,0
58,"Male","Quebec","Some Education","YES","Middle Class",0,0
57,"Female","British Columbia","High Education","YES","Middle Class",0,0
64,"Female","Quebec","High Education","YES","Middle Class",NA,NA
51,"Male","British Columbia","Some Education","NO","Middle Class",NA,NA
37,"Male","Quebec","High Education","YES","Middle Class",NA,NA
64,"Male","Alberta","High Education","NO","Middle Class",NA,NA
41,"Male","Quebec","High Education","YES","Lower Class",NA,NA
64,"Female","Manitoba","Some Education","NO","Lower Class",1,0
26,"Female","Quebec","Some Education","NO","Middle Class",NA,NA
27,"Male","Manitoba","High Education","YES","Middle Class",0,0
20,"Male","Quebec","Some Education","YES","Middle Class",NA,NA
66,"Female","Quebec","Some Education","YES","Lower Class",0,1
65,"Male","Quebec","High Education","YES","Lower Class",NA,NA
69,"Female","Quebec","Some Education","YES","Middle Class",1,0
38,"Female","Quebec","High Education","YES","Lower Class",NA,NA
54,"Female","British Columbia","Some Education","NO","Lower Class",0,0
70,"Male","British Columbia","High Education","NO","Middle Class",0,0
28,"Male","Quebec","High Education","NO","Middle Class",0,0
54,"Female","Quebec","Some Education","YES","Middle Class",0,1
72,"Female","Alberta","Some Education","NO","Middle Class",0,0
45,"Female","Alberta","Some Education","YES","Middle Class",0,0
72,"Male","Saskatchewan","Some Education","YES","Lower Class",0,0
51,"Male","Quebec","High Education","YES","Middle Class",0,0
45,"Male","Quebec","Some Education","YES","Lower Class",0,0
40,"Male","British Columbia","High Education","NO","Middle Class",0,0
56,"Female","Quebec","Low Education","NO","Middle Class",NA,NA
66,"Male","Quebec","High Education","YES","Middle Class",NA,NA
60,"Female","Manitoba","High Education","YES","Upper Class",NA,NA
59,"Female","Quebec","Some Education","YES","Lower Class",NA,NA
58,"Male","British Columbia","High Education","YES","Middle Class",0,0
32,"Female","Alberta","High Education","YES","Middle Class",1,0
65,"Male","British Columbia","Some Education","NO","Middle Class",1,0
22,"Male","Alberta","Some Education","YES","Lower Class",0,1
32,"Female","Quebec","High Education","NO","Upper Class",NA,NA
62,"Male","British Columbia","Some Education","YES","Lower Class",0,0
75,"Female","British Columbia","Some Education","NO","Middle Class",0,1
36,"Female","Quebec","Some Education","YES","Upper Class",NA,NA
21,"Female","New Brunswick","Some Education","NO","Lower Class",NA,NA
28,"Male","New Brunswick","Some Education","YES","Lower Class",0,0
42,"Male","Quebec","High Education","YES","Middle Class",1,0
